transaction_id,amount,status,failure_reason,payment_method,attempt_count,customer_history,timestamp
TX0724,9544,failed,timeout,NetBanking,1,frequent,2026-08-20 22:16:26.466207
TX0725,7137,success,none,Wallet,1,frequent,2026-08-21 15:37:26.466214
TX0726,3743,failed,bank_error,Wallet,1,new,2026-08-25 15:01:26.466222
TX0727,6905,success,none,Wallet,1,new,2026-08-23 05:20:26.466229
TX0728,1339,success,none,Wallet,1,frequent,2026-08-25 00:01:26.466237
TX0729,4751,success,none,UPI,1,returning,2026-08-19 23:09:26.466244
TX0730,6945,failed,bank_error,UPI,1,frequent,2026-08-25 17:09:26.466251
TX0731,1517,success,none,Card,1,new,2026-08-23 15:42:26.466257
TX0732,5395,success,none,NetBanking,1,new,2026-08-20 11:36:26.466263
TX0733,5855,failed,insufficient_funds,UPI,3,frequent,2026-08-20 11:43:26.466270
TX0734,7230,failed,bank_error,Wallet,1,frequent,2026-08-19 01:56:26.466277
TX0735,6639,success,none,UPI,1,returning,2026-08-24 01:24:26.466282
TX0736,9482,failed,bank_error,UPI,1,returning,2026-08-22 11:03:26.466292
TX0737,5711,failed,network_error,UPI,3,frequent,2026-08-22 15:09:26.466299
TX0738,894,failed,timeout,Card,1,frequent,2026-08-23 18:38:26.466306
TX0739,1334,success,none,Card,1,new,2026-08-23 14:49:26.466314
TX0740,4322,failed,network_error,NetBanking,3,new,2026-08-19 23:48:26.466322
TX0741,5711,success,none,UPI,1,returning,2026-08-22 09:38:26.466328
TX0742,5927,success,none,UPI,1,returning,2026-08-19 23:36:26.466335
TX0743,1646,failed,insufficient_funds,Card,1,new,2026-08-25 12:01:26.466341
TX0744,7956,success,none,Card,1,new,2026-08-23 23:56:26.466347
TX0745,2562,success,none,Wallet,1,frequent,2026-08-22 08:21:26.466354
TX0746,6390,success,none,Wallet,1,new,2026-08-19 06:48:26.466359
TX0747,4903,success,none,Card,1,frequent,2026-08-20 15:36:26.466366
TX0748,5259,success,none,Card,1,frequent,2026-08-21 02:35:26.466371
TX0749,5954,success,none,UPI,1,returning,2026-08-25 13:52:26.466377
TX0750,3921,success,none,UPI,1,new,2026-08-20 12:33:26.466384
TX0751,5701,failed,network_error,UPI,3,new,2026-08-23 10:11:26.466396
TX0752,9773,failed,network_error,Wallet,1,new,2026-08-19 09:27:26.466403
TX0753,1774,failed,insufficient_funds,NetBanking,3,returning,2026-08-19 20:07:26.466411
TX0754,2029,success,none,Wallet,1,new,2026-08-21 09:14:26.466416
TX0755,7438,success,none,NetBanking,1,frequent,2026-08-23 22:45:26.466425
TX0756,9319,failed,bank_error,UPI,2,frequent,2026-08-24 00:11:26.466433
TX0757,1558,success,none,UPI,1,new,2026-08-24 16:34:26.466439
TX0758,5755,success,none,UPI,1,new,2026-08-24 21:47:26.466445
TX0759,1637,failed,network_error,NetBanking,1,frequent,2026-08-24 11:50:26.466452
TX0760,6471,success,none,NetBanking,1,new,2026-08-19 06:52:26.466459
TX0761,6282,success,none,Wallet,1,returning,2026-08-25 17:24:26.466466
TX0762,2268,success,none,NetBanking,1,new,2026-08-20 23:33:26.466474
TX0763,7440,success,none,UPI,1,returning,2026-08-24 17:41:26.466480
TX0764,1862,success,none,UPI,1,frequent,2026-08-24 02:33:26.466486
TX0765,714,success,none,Card,1,frequent,2026-08-22 19:51:26.466492
TX0766,8154,success,none,NetBanking,1,new,2026-08-22 02:40:26.466498
TX0767,5987,failed,network_error,Card,2,frequent,2026-08-19 03:37:26.466505
TX0768,412,success,none,Card,1,returning,2026-08-24 08:55:26.466510
TX0769,2463,failed,network_error,Wallet,2,frequent,2026-08-22 17:55:26.466517
TX0770,2951,failed,timeout,UPI,3,returning,2026-08-24 15:09:26.466525
TX0771,4006,success,none,NetBanking,1,new,2026-08-25 09:56:26.466538
TX0772,5242,success,none,Wallet,1,new,2026-08-20 14:22:26.466545
TX0773,773,failed,timeout,Card,2,returning,2026-08-25 01:44:26.466552
TX0774,7013,success,none,Card,1,new,2026-08-25 06:47:26.466558
TX0775,867,success,none,Wallet,1,returning,2026-08-19 20:06:26.466566
TX0776,8881,success,none,Card,1,new,2026-08-19 12:27:26.466571
TX0777,7478,success,none,Wallet,1,returning,2026-08-25 15:27:26.466577
TX0778,9830,failed,timeout,Wallet,1,new,2026-08-23 07:18:26.466584
TX0779,8325,success,none,Wallet,1,frequent,2026-08-21 10:13:26.466590
TX0780,4959,failed,network_error,NetBanking,2,frequent,2026-08-25 05:17:26.466596
TX0781,384,success,none,UPI,1,returning,2026-08-25 03:32:26.466602
TX0782,5981,failed,insufficient_funds,Card,1,frequent,2026-08-21 07:35:26.466609
TX0783,8624,success,none,NetBanking,1,new,2026-08-19 20:32:26.466615
TX0784,6468,success,none,Wallet,1,returning,2026-08-20 11:10:26.466621
TX0785,7288,failed,bank_error,Card,1,new,2026-08-24 01:40:26.466628
TX0786,5774,failed,bank_error,Wallet,3,new,2026-08-24 01:13:26.466635
TX0787,8299,success,none,UPI,1,returning,2026-08-21 16:44:26.466641
TX0788,7339,failed,network_error,UPI,3,frequent,2026-08-24 01:34:26.466648
TX0789,8424,success,none,Card,1,new,2026-08-25 17:39:26.466654
TX0790,7569,failed,network_error,NetBanking,1,returning,2026-08-19 01:35:26.466663
TX0791,2258,success,none,Card,1,returning,2026-08-20 21:28:26.466668
TX0792,2565,success,none,NetBanking,1,new,2026-08-23 05:56:26.466674
TX0793,9943,success,none,Wallet,1,frequent,2026-08-20 06:00:26.466680
TX0794,4503,success,none,NetBanking,1,frequent,2026-08-21 06:27:26.466688
TX0795,9033,success,none,UPI,1,new,2026-08-19 14:11:26.466694
TX0796,1865,failed,timeout,Card,1,frequent,2026-08-19 09:22:26.466702
TX0797,1404,failed,bank_error,UPI,2,returning,2026-08-24 14:42:26.466709
TX0798,2148,success,none,UPI,1,returning,2026-08-21 03:40:26.466714
TX0799,3640,failed,network_error,Wallet,1,frequent,2026-08-19 20:01:26.466721
TX0800,6862,success,none,Wallet,1,returning,2026-08-23 00:25:26.466727
TX0801,4401,success,none,Card,1,new,2026-08-23 23:48:26.466733
TX0802,2917,success,none,NetBanking,1,frequent,2026-08-24 23:40:26.466739
TX0803,8066,success,none,NetBanking,1,returning,2026-08-22 05:47:26.466745
TX0804,9127,success,none,NetBanking,1,new,2026-08-19 10:52:26.466751
TX0805,6976,success,none,Card,1,returning,2026-08-22 09:29:26.466757
TX0806,3684,failed,timeout,Wallet,1,frequent,2026-08-25 05:23:26.466764
TX0807,8594,failed,timeout,Card,1,returning,2026-08-21 12:02:26.466771
TX0808,7411,success,none,Card,1,returning,2026-08-24 23:09:26.466778
TX0809,4303,success,none,Wallet,1,returning,2026-08-20 20:22:26.466784
TX0810,286,success,none,NetBanking,1,returning,2026-08-25 02:00:26.466790
TX0811,9002,success,none,Card,1,returning,2026-08-19 04:06:26.466797
TX0812,9056,success,none,Wallet,1,frequent,2026-08-25 00:20:26.466803
TX0813,9444,failed,insufficient_funds,NetBanking,1,frequent,2026-08-25 00:34:26.466811
TX0814,641,failed,timeout,UPI,1,frequent,2026-08-20 00:30:26.466823
TX0815,6208,failed,network_error,NetBanking,3,returning,2026-08-20 14:03:26.466831
TX0816,8897,success,none,Card,1,frequent,2026-08-25 15:03:26.466837
TX0817,1308,failed,timeout,UPI,3,new,2026-08-25 22:36:26.466843
TX0818,5690,success,none,Card,1,returning,2026-08-23 03:01:26.466850
TX0819,7298,success,none,Wallet,1,returning,2026-08-21 04:16:26.466856
TX0820,4032,success,none,NetBanking,1,new,2026-08-20 22:02:26.466862
TX0821,5521,failed,insufficient_funds,Wallet,3,frequent,2026-08-23 08:55:26.466869
TX0822,1416,success,none,UPI,1,returning,2026-08-25 06:09:26.466875
TX0823,4959,success,none,NetBanking,1,returning,2026-08-19 05:14:26.466904
TX0824,3847,failed,insufficient_funds,Wallet,2,frequent,2026-08-20 01:56:26.466945
TX0825,990,success,none,UPI,1,new,2026-08-22 22:27:26.466956
TX0826,1145,failed,insufficient_funds,Wallet,3,new,2026-08-24 01:32:26.466963
TX0827,5759,failed,bank_error,Wallet,2,returning,2026-08-22 03:17:26.466971
TX0828,7353,success,none,UPI,1,frequent,2026-08-21 17:41:26.466977
TX0829,509,failed,timeout,NetBanking,1,frequent,2026-08-25 13:24:26.466985
TX0830,1073,success,none,Wallet,1,returning,2026-08-23 12:43:26.466992
TX0831,2233,success,none,NetBanking,1,returning,2026-08-19 13:03:26.466999
TX0832,7141,success,none,NetBanking,1,frequent,2026-08-21 10:40:26.467006
TX0833,1817,success,none,Card,1,new,2026-08-24 19:37:26.467017
TX0834,5633,success,none,Card,1,new,2026-08-20 16:52:26.467339
TX0835,4549,success,none,NetBanking,1,frequent,2026-08-24 17:55:26.467345
TX0836,9181,success,none,Wallet,1,returning,2026-08-23 12:31:26.467351
TX0837,9192,failed,bank_error,Wallet,2,new,2026-08-20 00:22:26.467359
TX0838,3790,success,none,Wallet,1,new,2026-08-21 02:05:26.467364
TX0839,3421,failed,insufficient_funds,NetBanking,2,frequent,2026-08-25 04:38:26.467371
TX0840,4412,success,none,Wallet,1,new,2026-08-22 10:13:26.467377
TX0841,564,success,none,UPI,1,new,2026-08-22 01:55:26.467382
TX0842,5829,success,none,Card,1,returning,2026-08-19 07:42:26.467388
TX0843,9697,success,none,UPI,1,new,2026-08-20 14:05:26.467394
TX0844,6427,success,none,Wallet,1,returning,2026-08-20 12:22:26.467401
TX0845,2812,success,none,Card,1,frequent,2026-08-21 17:48:26.467407
TX0846,3805,success,none,NetBanking,1,new,2026-08-19 10:29:26.467413
TX0847,6121,success,none,Card,1,frequent,2026-08-25 04:01:26.467419
TX0848,1656,failed,bank_error,UPI,1,returning,2026-08-22 20:00:26.467426
TX0849,1628,success,none,Wallet,1,returning,2026-08-23 06:27:26.467431
TX0850,5873,success,none,UPI,1,frequent,2026-08-21 10:59:26.467437
TX0851,3000,success,none,NetBanking,1,frequent,2026-08-21 16:56:26.467443
TX0852,1878,success,none,NetBanking,1,returning,2026-08-23 11:03:26.467449
TX0853,8316,failed,network_error,NetBanking,1,new,2026-08-20 17:01:26.467458
TX0854,3275,success,none,Wallet,1,returning,2026-08-24 00:25:26.467467
TX0855,1421,success,none,NetBanking,1,frequent,2026-08-24 21:08:26.467473
TX0856,926,success,none,NetBanking,1,returning,2026-08-22 14:57:26.467481
TX0857,8870,success,none,Wallet,1,frequent,2026-08-20 08:10:26.467487
TX0858,3133,success,none,Wallet,1,frequent,2026-08-24 17:51:26.467492
TX0859,9050,success,none,UPI,1,frequent,2026-08-24 15:38:26.467498
TX0860,2217,failed,bank_error,Wallet,1,frequent,2026-08-19 12:06:26.467505
TX0861,1082,success,none,Wallet,1,returning,2026-08-22 21:31:26.467511
TX0862,6671,success,none,NetBanking,1,frequent,2026-08-21 14:02:26.467523
TX0863,210,failed,bank_error,Card,2,new,2026-08-19 20:48:26.467530
TX0864,445,success,none,NetBanking,1,returning,2026-08-23 15:07:26.467536
TX0865,1817,failed,network_error,Card,3,frequent,2026-08-21 09:34:26.467543
TX0866,2171,success,none,UPI,1,new,2026-08-24 19:54:26.467548
TX0867,6947,success,none,Wallet,1,returning,2026-08-23 03:23:26.467554
TX0868,4952,success,none,Card,1,frequent,2026-08-20 17:16:26.467562
TX0869,9408,failed,network_error,Card,2,frequent,2026-08-21 05:48:26.467569
TX0870,3731,success,none,Wallet,1,frequent,2026-08-21 00:25:26.467575
TX0871,2759,success,none,Wallet,1,frequent,2026-08-21 06:12:26.467580
TX0872,5099,failed,network_error,Wallet,2,returning,2026-08-22 21:16:26.467589
TX0873,4232,success,none,UPI,1,returning,2026-08-20 05:41:26.467594
TX0874,1488,success,none,Wallet,1,frequent,2026-08-25 05:39:26.467600
TX0875,8797,failed,insufficient_funds,UPI,2,new,2026-08-21 06:18:26.467607
TX0876,6213,failed,bank_error,NetBanking,3,frequent,2026-08-21 11:42:26.467615
TX0877,880,success,none,NetBanking,1,new,2026-08-20 22:15:26.467620
TX0878,1389,success,none,Wallet,1,frequent,2026-08-21 09:44:26.467626
TX0879,7538,success,none,Wallet,1,new,2026-08-24 14:02:26.467633
TX0880,9987,failed,timeout,NetBanking,3,new,2026-08-19 14:25:26.467639
TX0881,9076,success,none,UPI,1,frequent,2026-08-25 10:43:26.467646
TX0882,5090,failed,bank_error,Card,3,returning,2026-08-25 16:51:26.467652
TX0883,9892,success,none,UPI,1,returning,2026-08-25 12:50:26.467658
TX0884,5119,success,none,Wallet,1,returning,2026-08-21 15:24:26.467664
TX0885,3140,failed,network_error,Card,3,returning,2026-08-20 14:46:26.467671
TX0886,8621,failed,bank_error,NetBanking,1,returning,2026-08-22 08:01:26.467678
TX0887,1871,success,none,UPI,1,new,2026-08-24 23:58:26.467683
TX0888,2374,success,none,NetBanking,1,returning,2026-08-24 15:11:26.467689
TX0889,8722,success,none,Wallet,1,new,2026-08-24 11:57:26.467695
TX0890,1683,failed,insufficient_funds,Card,2,new,2026-08-20 03:02:26.467702
TX0891,8614,success,none,UPI,1,frequent,2026-08-19 22:52:26.467709
TX0892,736,failed,insufficient_funds,Wallet,2,new,2026-08-25 06:49:26.467717
TX0893,5616,success,none,NetBanking,1,returning,2026-08-22 04:09:26.467724
TX0894,9093,failed,timeout,NetBanking,1,frequent,2026-08-25 10:47:26.467730
TX0895,977,success,none,Card,1,frequent,2026-08-19 22:11:26.467737
TX0896,9950,success,none,UPI,1,returning,2026-08-21 22:40:26.467744
TX0897,7181,success,none,Card,1,frequent,2026-08-22 17:40:26.467750
TX0898,7513,success,none,Card,1,new,2026-08-21 15:15:26.467758
TX0899,9483,success,none,Wallet,1,frequent,2026-08-19 05:34:26.467764
TX0900,759,success,none,Card,1,returning,2026-08-21 16:27:26.467770
TX0901,3125,success,none,UPI,1,returning,2026-08-19 22:47:26.467776
TX0902,4376,success,none,Card,1,returning,2026-08-23 17:18:26.467782
TX0903,2947,success,none,NetBanking,1,returning,2026-08-22 04:24:26.467788
TX0904,1193,success,none,Wallet,1,frequent,2026-08-25 21:04:26.467794
TX0905,3094,success,none,NetBanking,1,new,2026-08-22 13:23:26.467800
TX0906,5547,success,none,Wallet,1,new,2026-08-21 19:16:26.467806
TX0907,7451,success,none,Card,1,returning,2026-08-21 06:04:26.467812
TX0908,8784,failed,network_error,Wallet,3,frequent,2026-08-24 12:07:26.467818
TX0909,9869,success,none,NetBanking,1,returning,2026-08-19 18:22:26.467824
TX0910,8189,success,none,Wallet,1,frequent,2026-08-19 12:06:26.467829
TX0911,9690,success,none,Wallet,1,new,2026-08-21 23:47:26.467839
TX0912,8796,failed,network_error,NetBanking,2,frequent,2026-08-19 04:45:26.467848
TX0913,8900,failed,bank_error,Card,3,new,2026-08-21 15:12:26.467855
TX0914,8004,success,none,Card,1,frequent,2026-08-21 13:45:26.467861
TX0915,6611,success,none,Card,1,frequent,2026-08-23 12:23:26.467868
TX0916,9568,success,none,UPI,1,returning,2026-08-22 15:15:26.467874
TX0917,8428,success,none,UPI,1,new,2026-08-21 09:13:26.467880
TX0918,6907,success,none,UPI,1,new,2026-08-21 17:56:26.467889
TX0919,991,failed,timeout,NetBanking,2,new,2026-08-20 05:43:26.467898
TX0920,7987,success,none,UPI,1,frequent,2026-08-22 14:39:26.467904
TX0921,3641,success,none,Card,1,new,2026-08-21 17:45:26.467910
TX0922,9219,success,none,Wallet,1,new,2026-08-25 20:20:26.467916
TX0923,9907,success,none,NetBanking,1,frequent,2026-08-25 16:12:26.467922
TX0924,8088,success,none,UPI,1,new,2026-08-22 09:07:26.467929
TX0925,5409,success,none,NetBanking,1,returning,2026-08-19 16:53:26.467936
TX0926,1039,success,none,UPI,1,frequent,2026-08-23 02:03:26.467942
TX0927,7431,success,none,Wallet,1,returning,2026-08-24 15:02:26.468050
TX0928,6945,failed,network_error,UPI,3,returning,2026-08-21 18:07:26.468061
TX0929,9006,success,none,UPI,1,returning,2026-08-25 02:49:26.468068
TX0930,2694,success,none,NetBanking,1,new,2026-08-23 15:10:26.468074
TX0931,5592,failed,timeout,Card,2,new,2026-08-21 12:52:26.468084
TX0932,6255,success,none,NetBanking,1,new,2026-08-21 20:50:26.468090
TX0933,2251,failed,insufficient_funds,NetBanking,1,returning,2026-08-20 11:22:26.468098
TX0934,4256,success,none,Wallet,1,new,2026-08-19 16:10:26.468104
TX0935,1258,failed,insufficient_funds,Card,3,frequent,2026-08-21 22:54:26.468112
TX0936,9253,success,none,Card,1,frequent,2026-08-22 13:05:26.468119
TX0937,9492,failed,timeout,Card,2,frequent,2026-08-24 07:50:26.468126
TX0938,3297,success,none,Wallet,1,new,2026-08-21 16:15:26.468132
TX0939,1072,failed,timeout,UPI,3,frequent,2026-08-20 07:14:26.468140
TX0940,7352,success,none,Wallet,1,frequent,2026-08-24 03:20:26.468146
TX0941,2742,success,none,Wallet,1,returning,2026-08-23 14:48:26.468154
TX0942,750,success,none,UPI,1,returning,2026-08-20 13:53:26.468162
TX0943,4581,success,none,NetBanking,1,new,2026-08-25 14:13:26.468168
TX0944,2696,success,none,Wallet,1,frequent,2026-08-23 02:22:26.468175
TX0945,6754,success,none,UPI,1,new,2026-08-25 16:45:26.468181
TX0946,850,success,none,Wallet,1,returning,2026-08-22 02:35:26.468188
TX0947,7682,success,none,UPI,1,new,2026-08-24 09:58:26.468194
TX0948,8556,success,none,NetBanking,1,frequent,2026-08-24 15:39:26.468200
TX0949,9318,success,none,Wallet,1,frequent,2026-08-19 03:49:26.468207
TX0950,3360,success,none,UPI,1,frequent,2026-08-20 19:45:26.468214
TX0951,7131,failed,timeout,UPI,1,frequent,2026-08-19 23:30:26.468223
TX0952,2525,success,none,UPI,1,frequent,2026-08-23 11:54:26.468229
TX0953,5909,success,none,UPI,1,new,2026-08-22 07:20:26.468236
TX0954,2520,success,none,NetBanking,1,frequent,2026-08-20 22:19:26.468243
TX0955,8389,success,none,Card,1,new,2026-08-24 04:28:26.468250
TX0956,5311,success,none,Card,1,new,2026-08-24 12:19:26.468256
TX0957,7216,success,none,NetBanking,1,frequent,2026-08-25 13:48:26.468263
TX0958,2331,failed,bank_error,Wallet,2,frequent,2026-08-24 08:32:26.468270
TX0959,8035,success,none,Wallet,1,returning,2026-08-20 18:22:26.468277
TX0960,3572,success,none,NetBanking,1,frequent,2026-08-21 08:59:26.468284
TX0961,9259,failed,network_error,UPI,2,new,2026-08-25 09:39:26.468292
TX0962,2772,success,none,UPI,1,returning,2026-08-23 16:07:26.468298
TX0963,4811,success,none,Wallet,1,frequent,2026-08-24 11:05:26.468305
TX0964,9807,success,none,Wallet,1,new,2026-08-24 18:28:26.468311
TX0965,2002,success,none,NetBanking,1,frequent,2026-08-21 22:39:26.468318
TX0966,855,success,none,Card,1,returning,2026-08-25 16:53:26.468325
TX0967,2523,success,none,Card,1,frequent,2026-08-19 21:25:26.468332
TX0968,3579,success,none,NetBanking,1,new,2026-08-21 03:12:26.468339
TX0969,6721,success,none,NetBanking,1,returning,2026-08-19 15:23:26.468345
TX0970,7523,success,none,NetBanking,1,frequent,2026-08-19 15:46:26.468354
TX0971,293,failed,bank_error,NetBanking,1,new,2026-08-19 10:24:26.468363
TX0972,9828,success,none,Wallet,1,returning,2026-08-21 16:06:26.468370
TX0973,9062,success,none,NetBanking,1,new,2026-08-23 20:12:26.468376
TX0974,7600,success,none,UPI,1,frequent,2026-08-19 20:47:26.468388
TX0975,3353,success,none,UPI,1,returning,2026-08-20 12:31:26.468395
TX0976,7128,success,none,Wallet,1,frequent,2026-08-20 21:02:26.468402
TX0977,2746,success,none,Card,1,returning,2026-08-20 18:47:26.468408
TX0978,8701,success,none,UPI,1,returning,2026-08-21 22:36:26.468414
TX0979,1579,success,none,UPI,1,new,2026-08-25 12:51:26.468420
TX0980,9006,success,none,Card,1,frequent,2026-08-25 11:40:26.468427
TX0981,9453,success,none,Card,1,returning,2026-08-21 20:34:26.468435
TX0982,8000,success,none,UPI,1,frequent,2026-08-23 12:07:26.468441
TX0983,5704,failed,network_error,Card,2,returning,2026-08-21 03:47:26.468451
TX0984,8227,failed,timeout,Wallet,2,new,2026-08-24 09:42:26.468462
TX0985,1266,success,none,Card,1,frequent,2026-08-25 14:06:26.468468
TX0986,7775,success,none,UPI,1,frequent,2026-08-24 21:08:26.468474
TX0987,6429,success,none,UPI,1,frequent,2026-08-25 08:15:26.468480
TX0988,2565,success,none,NetBanking,1,frequent,2026-08-20 19:10:26.468487
TX0989,8382,failed,bank_error,Wallet,1,new,2026-08-24 20:53:26.468496
TX0990,5559,success,none,Card,1,new,2026-08-22 11:04:26.468503
TX0991,2707,failed,insufficient_funds,Card,1,returning,2026-08-21 01:08:26.468510
TX0992,2848,success,none,Wallet,1,returning,2026-08-19 23:09:26.468516
TX0993,3400,success,none,UPI,1,new,2026-08-22 12:09:26.468522
TX0994,9855,success,none,UPI,1,new,2026-08-24 16:26:26.468529
TX0995,8031,success,none,UPI,1,returning,2026-08-24 02:21:26.468537
TX0996,2153,success,none,Card,1,frequent,2026-08-25 07:48:26.468546
TX0997,8563,failed,network_error,UPI,3,frequent,2026-08-24 15:55:26.468556
TX0998,8625,success,none,Wallet,1,returning,2026-08-25 01:41:26.468563
TX0999,6543,success,none,NetBanking,1,new,2026-08-24 19:27:26.468571
TX1000,866,success,none,UPI,1,new,2026-08-25 12:00:26.468578
